time	V(in)	V(out)
Step Information: Index=3  (Run: 3/5)
1.454423999999997e-002	0.000000e+000	6.835257e-001
1.454523999999997e-002	0.000000e+000	6.834567e-001
1.454623999999997e-002	0.000000e+000	6.834003e-001
1.454723999999997e-002	0.000000e+000	6.833540e-001
1.454823999999997e-002	0.000000e+000	6.833161e-001
1.455023999999996e-002	0.000000e+000	6.832597e-001
1.455223999999996e-002	0.000000e+000	6.832219e-001
1.455523999999996e-002	0.000000e+000	6.831872e-001
1.455923999999996e-002	0.000000e+000	6.831639e-001
1.456723999999995e-002	0.000000e+000	6.831488e-001
1.460000000000000e-002	0.000000e+000	6.831449e-001
1.460010000000000e-002	3.300000e-001	6.881574e-001
1.460030000000000e-002	9.900000e-001	7.072814e-001
1.460060000000000e-002	1.980000e+000	7.614754e-001
1.460100000000000e-002	3.300000e+000	8.646559e-001
1.460128000000000e-002	3.300000e+000	9.588622e-001
1.460160000000000e-002	3.300000e+000	1.059024e+000
1.460224000000000e-002	3.300000e+000	1.240038e+000
1.460324000000000e-002	3.300000e+000	1.485207e+000
1.460424000000000e-002	3.300000e+000	1.690269e+000
1.460524000000000e-002	3.300000e+000	1.858173e+000
1.460624000000000e-002	3.300000e+000	1.995651e+000
1.460723999999999e-002	3.300000e+000	2.108217e+000
1.460824000000000e-002	3.300000e+000	2.200386e+000
1.460923999999999e-002	3.300000e+000	2.275853e+000
1.461023999999999e-002	3.300000e+000	2.337645e+000
1.461123999999999e-002	3.300000e+000	2.388239e+000
1.461223999999999e-002	3.300000e+000	2.429666e+000
1.461323999999999e-002	3.300000e+000	2.463586e+000
1.461423999999999e-002	3.300000e+000	2.491359e+000
1.461523999999999e-002	3.300000e+000	2.514100e+000
1.461623999999999e-002	3.300000e+000	2.532720e+000
1.461723999999999e-002	3.300000e+000	2.547966e+000
1.461823999999999e-002	3.300000e+000	2.560449e+000
1.461923999999999e-002	3.300000e+000	2.570670e+000
1.462023999999999e-002	3.300000e+000	2.579039e+000
1.462123999999998e-002	3.300000e+000	2.585891e+000
1.462223999999998e-002	3.300000e+000	2.591502e+000
1.462323999999998e-002	3.300000e+000	2.596097e+000
1.462423999999998e-002	3.300000e+000	2.599858e+000
1.462523999999998e-002	3.300000e+000	2.602938e+000
1.462623999999998e-002	3.300000e+000	2.605460e+000
1.462723999999998e-002	3.300000e+000	2.607525e+000
1.462823999999998e-002	3.300000e+000	2.609215e+000
1.462923999999998e-002	3.300000e+000	2.610600e+000
1.463023999999999e-002	3.300000e+000	2.611733e+000
1.463123999999999e-002	3.300000e+000	2.612661e+000
1.463223999999999e-002	3.300000e+000	2.613421e+000
1.463323999999999e-002	3.300000e+000	2.614043e+000
1.463423999999999e-002	3.300000e+000	2.614553e+000
1.463523999999999e-002	3.300000e+000	2.614970e+000
1.463623999999999e-002	3.300000e+000	2.615312e+000
1.463723999999999e-002	3.300000e+000	2.615592e+000
1.463823999999999e-002	3.300000e+000	2.615820e+000
1.463923999999999e-002	3.300000e+000	2.616008e+000
1.464024000000000e-002	3.300000e+000	2.616161e+000
1.464124000000000e-002	3.300000e+000	2.616287e+000
1.464224000000000e-002	3.300000e+000	2.616390e+000
1.464324000000000e-002	3.300000e+000	2.616474e+000
1.464424000000000e-002	3.300000e+000	2.616543e+000
1.464524000000000e-002	3.300000e+000	2.616600e+000
1.464624000000000e-002	3.300000e+000	2.616646e+000
1.464724000000000e-002	3.300000e+000	2.616684e+000
1.464924000000000e-002	3.300000e+000	2.616740e+000
1.465124000000001e-002	3.300000e+000	2.616778e+000
1.465424000000001e-002	3.300000e+000	2.616813e+000
1.465824000000001e-002	3.300000e+000	2.616836e+000
1.466624000000002e-002	3.300000e+000	2.616851e+000
1.470100000000000e-002	3.300000e+000	2.616855e+000
1.470110000000000e-002	2.970000e+000	2.611843e+000
1.470130000000000e-002	2.310000e+000	2.592719e+000
1.470160000000000e-002	1.320000e+000	2.538525e+000
1.470200000000000e-002	1.127543e-012	2.435344e+000
1.470228000000000e-002	0.000000e+000	2.341138e+000
1.470260000000000e-002	0.000000e+000	2.240976e+000
1.470324000000000e-002	0.000000e+000	2.059962e+000
1.470424000000000e-002	0.000000e+000	1.814793e+000
1.470524000000000e-002	0.000000e+000	1.609731e+000
1.470624000000000e-002	0.000000e+000	1.441827e+000
1.470724000000000e-002	0.000000e+000	1.304349e+000
1.470824000000000e-002	0.000000e+000	1.191783e+000
1.470924000000000e-002	0.000000e+000	1.099614e+000
1.471024000000000e-002	0.000000e+000	1.024147e+000
1.471124000000000e-002	0.000000e+000	9.623555e-001
1.471224000000001e-002	0.000000e+000	9.117607e-001
1.471324000000001e-002	0.000000e+000	8.703340e-001
1.471424000000001e-002	0.000000e+000	8.364141e-001
1.471524000000001e-002	0.000000e+000	8.086407e-001
1.471624000000001e-002	0.000000e+000	7.859001e-001
1.471724000000001e-002	0.000000e+000	7.672802e-001
1.471824000000001e-002	0.000000e+000	7.520343e-001
1.471924000000001e-002	0.000000e+000	7.395511e-001
1.472024000000001e-002	0.000000e+000	7.293299e-001
1.472124000000001e-002	0.000000e+000	7.209610e-001
1.472224000000002e-002	0.000000e+000	7.141085e-001
1.472324000000002e-002	0.000000e+000	7.084976e-001
1.472424000000002e-002	0.000000e+000	7.039036e-001
1.472524000000002e-002	0.000000e+000	7.001420e-001
1.472624000000002e-002	0.000000e+000	6.970620e-001
1.472724000000002e-002	0.000000e+000	6.945401e-001
1.472824000000002e-002	0.000000e+000	6.924753e-001
1.472924000000002e-002	0.000000e+000	6.907845e-001
1.473024000000002e-002	0.000000e+000	6.894002e-001
1.473124000000002e-002	0.000000e+000	6.882667e-001
1.473224000000003e-002	0.000000e+000	6.873386e-001
1.473324000000003e-002	0.000000e+000	6.865787e-001
1.473424000000003e-002	0.000000e+000	6.859565e-001
1.473524000000003e-002	0.000000e+000	6.854470e-001
1.473624000000003e-002	0.000000e+000	6.850299e-001
1.473724000000003e-002	0.000000e+000	6.846883e-001
1.473824000000003e-002	0.000000e+000	6.844087e-001
1.473924000000003e-002	0.000000e+000	6.841797e-001
1.474024000000003e-002	0.000000e+000	6.839921e-001
1.474124000000003e-002	0.000000e+000	6.838386e-001
1.474224000000004e-002	0.000000e+000	6.837130e-001
1.474324000000004e-002	0.000000e+000	6.836100e-001
1.474424000000004e-002	0.000000e+000	6.835257e-001
1.474524000000004e-002	0.000000e+000	6.834567e-001
1.474624000000004e-002	0.000000e+000	6.834003e-001
1.474724000000004e-002	0.000000e+000	6.833540e-001
1.474824000000004e-002	0.000000e+000	6.833161e-001
1.475024000000004e-002	0.000000e+000	6.832597e-001
1.475224000000005e-002	0.000000e+000	6.832219e-001
1.475524000000005e-002	0.000000e+000	6.831872e-001
1.475924000000005e-002	0.000000e+000	6.831639e-001
1.476724000000006e-002	0.000000e+000	6.831488e-001
1.480000000000000e-002	0.000000e+000	6.831449e-001
1.480010000000000e-002	3.300000e-001	6.881574e-001
1.480030000000000e-002	9.900000e-001	7.072814e-001
1.480060000000000e-002	1.980000e+000	7.614754e-001
1.480100000000000e-002	3.300000e+000	8.646559e-001
1.480128000000000e-002	3.300000e+000	9.588622e-001
1.480160000000000e-002	3.300000e+000	1.059024e+000
1.480224000000001e-002	3.300000e+000	1.240038e+000
1.480324000000001e-002	3.300000e+000	1.485207e+000
1.480424000000001e-002	3.300000e+000	1.690269e+000
1.480524000000001e-002	3.300000e+000	1.858173e+000
1.480624000000001e-002	3.300000e+000	1.995651e+000
1.480724000000001e-002	3.300000e+000	2.108217e+000
1.480824000000001e-002	3.300000e+000	2.200386e+000
1.480924000000001e-002	3.300000e+000	2.275853e+000
1.481024000000001e-002	3.300000e+000	2.337645e+000
1.481124000000001e-002	3.300000e+000	2.388239e+000
1.481224000000002e-002	3.300000e+000	2.429666e+000
1.481324000000002e-002	3.300000e+000	2.463586e+000
1.481424000000002e-002	3.300000e+000	2.491359e+000
1.481524000000002e-002	3.300000e+000	2.514100e+000
1.481624000000002e-002	3.300000e+000	2.532720e+000
1.481724000000002e-002	3.300000e+000	2.547966e+000
1.481824000000002e-002	3.300000e+000	2.560449e+000
1.481924000000002e-002	3.300000e+000	2.570670e+000
1.482024000000002e-002	3.300000e+000	2.579039e+000
1.482124000000002e-002	3.300000e+000	2.585891e+000
1.482224000000003e-002	3.300000e+000	2.591502e+000
1.482324000000003e-002	3.300000e+000	2.596097e+000
1.482424000000003e-002	3.300000e+000	2.599858e+000
1.482524000000003e-002	3.300000e+000	2.602938e+000
1.482624000000003e-002	3.300000e+000	2.605460e+000
1.482724000000003e-002	3.300000e+000	2.607525e+000
1.482824000000003e-002	3.300000e+000	2.609215e+000
1.482924000000003e-002	3.300000e+000	2.610600e+000
1.483024000000003e-002	3.300000e+000	2.611733e+000
1.483124000000003e-002	3.300000e+000	2.612661e+000
1.483224000000004e-002	3.300000e+000	2.613421e+000
1.483324000000004e-002	3.300000e+000	2.614043e+000
1.483424000000004e-002	3.300000e+000	2.614553e+000
1.483524000000004e-002	3.300000e+000	2.614970e+000
1.483624000000004e-002	3.300000e+000	2.615312e+000
1.483724000000004e-002	3.300000e+000	2.615592e+000
1.483824000000004e-002	3.300000e+000	2.615820e+000
1.483924000000004e-002	3.300000e+000	2.616008e+000
1.484024000000004e-002	3.300000e+000	2.616161e+000
1.484124000000004e-002	3.300000e+000	2.616287e+000
1.484224000000005e-002	3.300000e+000	2.616390e+000
1.484324000000005e-002	3.300000e+000	2.616474e+000
1.484424000000005e-002	3.300000e+000	2.616543e+000
1.484524000000005e-002	3.300000e+000	2.616600e+000
1.484624000000005e-002	3.300000e+000	2.616646e+000
1.484724000000005e-002	3.300000e+000	2.616684e+000
1.484924000000005e-002	3.300000e+000	2.616740e+000
1.485124000000005e-002	3.300000e+000	2.616778e+000
1.485424000000006e-002	3.300000e+000	2.616813e+000
1.485824000000006e-002	3.300000e+000	2.616836e+000
1.486624000000007e-002	3.300000e+000	2.616851e+000
1.490100000000000e-002	3.300000e+000	2.616855e+000
1.490110000000000e-002	2.970000e+000	2.611843e+000
1.490130000000000e-002	2.310000e+000	2.592719e+000
1.490160000000000e-002	1.320000e+000	2.538525e+000
1.490200000000000e-002	0.000000e+000	2.435344e+000
1.490228000000000e-002	0.000000e+000	2.341138e+000
1.490260000000000e-002	0.000000e+000	2.240976e+000
1.490324000000001e-002	0.000000e+000	2.059962e+000
1.490424000000001e-002	0.000000e+000	1.814793e+000
1.490524000000001e-002	0.000000e+000	1.609731e+000
1.490624000000001e-002	0.000000e+000	1.441827e+000
1.490724000000001e-002	0.000000e+000	1.304349e+000
1.490824000000001e-002	0.000000e+000	1.191783e+000
1.490924000000001e-002	0.000000e+000	1.099614e+000
1.491024000000001e-002	0.000000e+000	1.024147e+000
1.491124000000001e-002	0.000000e+000	9.623555e-001
1.491224000000001e-002	0.000000e+000	9.117607e-001
1.491324000000002e-002	0.000000e+000	8.703340e-001
1.491424000000002e-002	0.000000e+000	8.364141e-001
1.491524000000002e-002	0.000000e+000	8.086407e-001
1.491624000000002e-002	0.000000e+000	7.859001e-001
1.491724000000002e-002	0.000000e+000	7.672802e-001
1.491824000000002e-002	0.000000e+000	7.520343e-001
1.491924000000002e-002	0.000000e+000	7.395511e-001
1.492024000000002e-002	0.000000e+000	7.293299e-001
1.492124000000002e-002	0.000000e+000	7.209610e-001
1.492224000000002e-002	0.000000e+000	7.141085e-001
1.492324000000003e-002	0.000000e+000	7.084976e-001
1.492424000000003e-002	0.000000e+000	7.039036e-001
1.492524000000003e-002	0.000000e+000	7.001420e-001
1.492624000000003e-002	0.000000e+000	6.970620e-001
1.492724000000003e-002	0.000000e+000	6.945401e-001
1.492824000000003e-002	0.000000e+000	6.924753e-001
1.492924000000003e-002	0.000000e+000	6.907845e-001
1.493024000000003e-002	0.000000e+000	6.894002e-001
1.493124000000003e-002	0.000000e+000	6.882667e-001
1.493224000000003e-002	0.000000e+000	6.873386e-001
1.493324000000004e-002	0.000000e+000	6.865787e-001
1.493424000000004e-002	0.000000e+000	6.859565e-001
1.493524000000004e-002	0.000000e+000	6.854470e-001
1.493624000000004e-002	0.000000e+000	6.850299e-001
1.493724000000004e-002	0.000000e+000	6.846883e-001
1.493824000000004e-002	0.000000e+000	6.844087e-001
1.493924000000004e-002	0.000000e+000	6.841797e-001
1.494024000000004e-002	0.000000e+000	6.839921e-001
1.494124000000004e-002	0.000000e+000	6.838386e-001
1.494224000000004e-002	0.000000e+000	6.837130e-001
1.494324000000005e-002	0.000000e+000	6.836100e-001
1.494424000000005e-002	0.000000e+000	6.835257e-001
1.494524000000005e-002	0.000000e+000	6.834567e-001
1.494624000000005e-002	0.000000e+000	6.834003e-001
1.494724000000005e-002	0.000000e+000	6.833540e-001
1.494824000000005e-002	0.000000e+000	6.833161e-001
1.495024000000005e-002	0.000000e+000	6.832597e-001
1.495224000000005e-002	0.000000e+000	6.832219e-001
1.495524000000006e-002	0.000000e+000	6.831872e-001
1.495924000000006e-002	0.000000e+000	6.831639e-001
1.496724000000007e-002	0.000000e+000	6.831488e-001
1.500000000000000e-002	0.000000e+000	6.831449e-001
1.500010000000000e-002	3.300000e-001	6.881574e-001
1.500030000000000e-002	9.900000e-001	7.072814e-001
1.500060000000000e-002	1.980000e+000	7.614754e-001
1.500100000000000e-002	3.300000e+000	8.646559e-001
1.500128000000000e-002	3.300000e+000	9.588622e-001
1.500160000000000e-002	3.300000e+000	1.059024e+000
1.500224000000000e-002	3.300000e+000	1.240038e+000
1.500324000000000e-002	3.300000e+000	1.485207e+000
1.500424000000001e-002	3.300000e+000	1.690269e+000
1.500524000000001e-002	3.300000e+000	1.858173e+000
1.500624000000001e-002	3.300000e+000	1.995651e+000
1.500724000000001e-002	3.300000e+000	2.108217e+000
1.500824000000001e-002	3.300000e+000	2.200386e+000
1.500924000000001e-002	3.300000e+000	2.275853e+000
1.501024000000001e-002	3.300000e+000	2.337645e+000
1.501124000000001e-002	3.300000e+000	2.388239e+000
1.501224000000001e-002	3.300000e+000	2.429666e+000
1.501324000000001e-002	3.300000e+000	2.463586e+000
1.501424000000002e-002	3.300000e+000	2.491359e+000
1.501524000000002e-002	3.300000e+000	2.514100e+000
1.501624000000002e-002	3.300000e+000	2.532720e+000
1.501724000000002e-002	3.300000e+000	2.547966e+000
1.501824000000002e-002	3.300000e+000	2.560449e+000
1.501924000000002e-002	3.300000e+000	2.570670e+000
1.502024000000002e-002	3.300000e+000	2.579039e+000
1.502124000000002e-002	3.300000e+000	2.585891e+000
1.502224000000002e-002	3.300000e+000	2.591502e+000
1.502324000000002e-002	3.300000e+000	2.596097e+000
1.502424000000003e-002	3.300000e+000	2.599858e+000
1.502524000000003e-002	3.300000e+000	2.602938e+000
1.502624000000003e-002	3.300000e+000	2.605460e+000
1.502724000000003e-002	3.300000e+000	2.607525e+000
1.502824000000003e-002	3.300000e+000	2.609215e+000
1.502924000000003e-002	3.300000e+000	2.610600e+000
1.503024000000003e-002	3.300000e+000	2.611733e+000
1.503124000000003e-002	3.300000e+000	2.612661e+000
1.503224000000003e-002	3.300000e+000	2.613421e+000
1.503324000000003e-002	3.300000e+000	2.614043e+000
1.503424000000004e-002	3.300000e+000	2.614553e+000
1.503524000000004e-002	3.300000e+000	2.614970e+000
1.503624000000004e-002	3.300000e+000	2.615312e+000
1.503724000000004e-002	3.300000e+000	2.615592e+000
1.503824000000004e-002	3.300000e+000	2.615820e+000
1.503924000000004e-002	3.300000e+000	2.616008e+000
1.504024000000004e-002	3.300000e+000	2.616161e+000
1.504124000000004e-002	3.300000e+000	2.616287e+000
1.504224000000004e-002	3.300000e+000	2.616390e+000
1.504324000000004e-002	3.300000e+000	2.616474e+000
1.504424000000005e-002	3.300000e+000	2.616543e+000
1.504524000000005e-002	3.300000e+000	2.616600e+000
1.504624000000005e-002	3.300000e+000	2.616646e+000
1.504724000000005e-002	3.300000e+000	2.616684e+000
1.504924000000005e-002	3.300000e+000	2.616740e+000
1.505124000000005e-002	3.300000e+000	2.616778e+000
1.505424000000006e-002	3.300000e+000	2.616813e+000
1.505824000000006e-002	3.300000e+000	2.616836e+000
1.506624000000007e-002	3.300000e+000	2.616851e+000
1.510100000000000e-002	3.300000e+000	2.616855e+000
1.510110000000000e-002	2.970000e+000	2.611843e+000
1.510130000000000e-002	2.310000e+000	2.592719e+000
1.510160000000000e-002	1.320000e+000	2.538525e+000
1.510200000000000e-002	0.000000e+000	2.435344e+000
1.510228000000000e-002	0.000000e+000	2.341138e+000
1.510260000000000e-002	0.000000e+000	2.240976e+000
1.510324000000000e-002	0.000000e+000	2.059962e+000
1.510424000000001e-002	0.000000e+000	1.814793e+000
1.510524000000001e-002	0.000000e+000	1.609731e+000
1.510624000000001e-002	0.000000e+000	1.441827e+000
1.510724000000001e-002	0.000000e+000	1.304349e+000
1.510824000000001e-002	0.000000e+000	1.191783e+000
1.510924000000001e-002	0.000000e+000	1.099614e+000
1.511024000000001e-002	0.000000e+000	1.024147e+000
1.511124000000001e-002	0.000000e+000	9.623555e-001
1.511224000000001e-002	0.000000e+000	9.117607e-001
1.511324000000001e-002	0.000000e+000	8.703340e-001
1.511424000000002e-002	0.000000e+000	8.364141e-001
1.511524000000002e-002	0.000000e+000	8.086407e-001
1.511624000000002e-002	0.000000e+000	7.859001e-001
1.511724000000002e-002	0.000000e+000	7.672802e-001
1.511824000000002e-002	0.000000e+000	7.520343e-001
1.511924000000002e-002	0.000000e+000	7.395511e-001
1.512024000000002e-002	0.000000e+000	7.293299e-001
1.512124000000002e-002	0.000000e+000	7.209610e-001
1.512224000000002e-002	0.000000e+000	7.141085e-001
1.512324000000002e-002	0.000000e+000	7.084976e-001
1.512424000000003e-002	0.000000e+000	7.039036e-001
1.512524000000003e-002	0.000000e+000	7.001420e-001
1.512624000000003e-002	0.000000e+000	6.970620e-001
1.512724000000003e-002	0.000000e+000	6.945401e-001
1.512824000000003e-002	0.000000e+000	6.924753e-001
1.512924000000003e-002	0.000000e+000	6.907845e-001
1.513024000000003e-002	0.000000e+000	6.894002e-001
1.513124000000003e-002	0.000000e+000	6.882667e-001
1.513224000000003e-002	0.000000e+000	6.873386e-001
1.513324000000003e-002	0.000000e+000	6.865787e-001
1.513424000000004e-002	0.000000e+000	6.859565e-001
1.513524000000004e-002	0.000000e+000	6.854470e-001
1.513624000000004e-002	0.000000e+000	6.850299e-001
1.513724000000004e-002	0.000000e+000	6.846883e-001
1.513824000000004e-002	0.000000e+000	6.844087e-001
1.513924000000004e-002	0.000000e+000	6.841797e-001
1.514024000000004e-002	0.000000e+000	6.839921e-001
1.514124000000004e-002	0.000000e+000	6.838386e-001
1.514224000000004e-002	0.000000e+000	6.837130e-001
1.514324000000004e-002	0.000000e+000	6.836100e-001
1.514424000000005e-002	0.000000e+000	6.835257e-001
1.514524000000005e-002	0.000000e+000	6.834567e-001
1.514624000000005e-002	0.000000e+000	6.834003e-001
1.514724000000005e-002	0.000000e+000	6.833540e-001
1.514824000000005e-002	0.000000e+000	6.833161e-001
1.515024000000005e-002	0.000000e+000	6.832597e-001
1.515224000000005e-002	0.000000e+000	6.832219e-001
1.515524000000006e-002	0.000000e+000	6.831872e-001
1.515924000000006e-002	0.000000e+000	6.831639e-001
1.516724000000007e-002	0.000000e+000	6.831488e-001
1.520000000000000e-002	0.000000e+000	6.831449e-001
1.520010000000000e-002	3.300000e-001	6.881574e-001
1.520030000000000e-002	9.900000e-001	7.072814e-001
1.520060000000000e-002	1.980000e+000	7.614754e-001
1.520100000000000e-002	3.300000e+000	8.646559e-001
1.520128000000000e-002	3.300000e+000	9.588622e-001
1.520160000000000e-002	3.300000e+000	1.059024e+000
1.520224000000000e-002	3.300000e+000	1.240038e+000
1.520324000000000e-002	3.300000e+000	1.485207e+000
1.520424000000000e-002	3.300000e+000	1.690269e+000
1.520524000000001e-002	3.300000e+000	1.858173e+000
1.520624000000001e-002	3.300000e+000	1.995651e+000
1.520724000000001e-002	3.300000e+000	2.108217e+000
1.520824000000001e-002	3.300000e+000	2.200386e+000
1.520924000000001e-002	3.300000e+000	2.275853e+000
1.521024000000001e-002	3.300000e+000	2.337645e+000
1.521124000000001e-002	3.300000e+000	2.388239e+000
1.521224000000001e-002	3.300000e+000	2.429666e+000
1.521324000000001e-002	3.300000e+000	2.463586e+000
1.521424000000001e-002	3.300000e+000	2.491359e+000
1.521524000000002e-002	3.300000e+000	2.514100e+000
1.521624000000002e-002	3.300000e+000	2.532720e+000
1.521724000000002e-002	3.300000e+000	2.547966e+000
1.521824000000002e-002	3.300000e+000	2.560449e+000
1.521924000000002e-002	3.300000e+000	2.570670e+000
1.522024000000002e-002	3.300000e+000	2.579039e+000
1.522124000000002e-002	3.300000e+000	2.585891e+000
1.522224000000002e-002	3.300000e+000	2.591502e+000
1.522324000000002e-002	3.300000e+000	2.596097e+000
1.522424000000002e-002	3.300000e+000	2.599858e+000
1.522524000000003e-002	3.300000e+000	2.602938e+000
1.522624000000003e-002	3.300000e+000	2.605460e+000
1.522724000000003e-002	3.300000e+000	2.607525e+000
1.522824000000003e-002	3.300000e+000	2.609215e+000
1.522924000000003e-002	3.300000e+000	2.610600e+000
1.523024000000003e-002	3.300000e+000	2.611733e+000
1.523124000000003e-002	3.300000e+000	2.612661e+000
1.523224000000003e-002	3.300000e+000	2.613421e+000
1.523324000000003e-002	3.300000e+000	2.614043e+000
1.523424000000003e-002	3.300000e+000	2.614553e+000
1.523524000000004e-002	3.300000e+000	2.614970e+000
1.523624000000004e-002	3.300000e+000	2.615312e+000
1.523724000000004e-002	3.300000e+000	2.615592e+000
1.523824000000004e-002	3.300000e+000	2.615820e+000
1.523924000000004e-002	3.300000e+000	2.616008e+000
1.524024000000004e-002	3.300000e+000	2.616161e+000
1.524124000000004e-002	3.300000e+000	2.616287e+000
1.524224000000004e-002	3.300000e+000	2.616390e+000
1.524324000000004e-002	3.300000e+000	2.616474e+000
1.524424000000004e-002	3.300000e+000	2.616543e+000
1.524524000000005e-002	3.300000e+000	2.616600e+000
1.524624000000005e-002	3.300000e+000	2.616646e+000
1.524724000000005e-002	3.300000e+000	2.616684e+000
1.524924000000005e-002	3.300000e+000	2.616740e+000
1.525124000000005e-002	3.300000e+000	2.616778e+000
1.525424000000005e-002	3.300000e+000	2.616813e+000
1.525824000000006e-002	3.300000e+000	2.616836e+000
1.526624000000007e-002	3.300000e+000	2.616851e+000
1.530100000000000e-002	3.300000e+000	2.616855e+000
1.530110000000000e-002	2.970000e+000	2.611843e+000
1.530130000000000e-002	2.310000e+000	2.592719e+000
1.530160000000000e-002	1.320000e+000	2.538525e+000
1.530200000000000e-002	0.000000e+000	2.435344e+000
1.530228000000000e-002	0.000000e+000	2.341138e+000
1.530260000000000e-002	0.000000e+000	2.240976e+000
1.530324000000000e-002	0.000000e+000	2.059962e+000
1.530424000000000e-002	0.000000e+000	1.814793e+000
1.530524000000001e-002	0.000000e+000	1.609731e+000
1.530624000000001e-002	0.000000e+000	1.441827e+000
1.530724000000001e-002	0.000000e+000	1.304349e+000
1.530824000000001e-002	0.000000e+000	1.191783e+000
1.530924000000001e-002	0.000000e+000	1.099614e+000
1.531024000000001e-002	0.000000e+000	1.024147e+000
1.531124000000001e-002	0.000000e+000	9.623555e-001
1.531224000000001e-002	0.000000e+000	9.117607e-001
1.531324000000001e-002	0.000000e+000	8.703340e-001
1.531424000000001e-002	0.000000e+000	8.364141e-001
1.531524000000002e-002	0.000000e+000	8.086407e-001
1.531624000000002e-002	0.000000e+000	7.859001e-001
1.531724000000002e-002	0.000000e+000	7.672802e-001
1.531824000000002e-002	0.000000e+000	7.520343e-001
1.531924000000002e-002	0.000000e+000	7.395511e-001
1.532024000000002e-002	0.000000e+000	7.293299e-001
1.532124000000002e-002	0.000000e+000	7.209610e-001
1.532224000000002e-002	0.000000e+000	7.141085e-001
1.532324000000002e-002	0.000000e+000	7.084976e-001
1.532424000000002e-002	0.000000e+000	7.039036e-001
1.532524000000003e-002	0.000000e+000	7.001420e-001
1.532624000000003e-002	0.000000e+000	6.970620e-001
1.532724000000003e-002	0.000000e+000	6.945401e-001
1.532824000000003e-002	0.000000e+000	6.924753e-001
1.532924000000003e-002	0.000000e+000	6.907845e-001
1.533024000000003e-002	0.000000e+000	6.894002e-001
1.533124000000003e-002	0.000000e+000	6.882667e-001
1.533224000000003e-002	0.000000e+000	6.873386e-001
1.533324000000003e-002	0.000000e+000	6.865787e-001
1.533424000000003e-002	0.000000e+000	6.859565e-001
1.533524000000004e-002	0.000000e+000	6.854470e-001
1.533624000000004e-002	0.000000e+000	6.850299e-001
1.533724000000004e-002	0.000000e+000	6.846883e-001
1.533824000000004e-002	0.000000e+000	6.844087e-001
1.533924000000004e-002	0.000000e+000	6.841797e-001
1.534024000000004e-002	0.000000e+000	6.839921e-001
1.534124000000004e-002	0.000000e+000	6.838386e-001
1.534224000000004e-002	0.000000e+000	6.837130e-001
1.534324000000004e-002	0.000000e+000	6.836100e-001
1.534424000000004e-002	0.000000e+000	6.835257e-001
1.534524000000005e-002	0.000000e+000	6.834567e-001
1.534624000000005e-002	0.000000e+000	6.834003e-001
1.534724000000005e-002	0.000000e+000	6.833540e-001
1.534824000000005e-002	0.000000e+000	6.833161e-001
1.535024000000005e-002	0.000000e+000	6.832597e-001
1.535224000000005e-002	0.000000e+000	6.832219e-001
1.535524000000006e-002	0.000000e+000	6.831872e-001
1.535924000000006e-002	0.000000e+000	6.831639e-001
1.536724000000007e-002	0.000000e+000	6.831488e-001
1.540000000000000e-002	0.000000e+000	6.831449e-001
1.540010000000000e-002	3.300000e-001	6.881574e-001
1.540030000000000e-002	9.900000e-001	7.072814e-001
1.540060000000000e-002	1.980000e+000	7.614754e-001
1.540100000000000e-002	3.300000e+000	8.646559e-001
1.540128000000000e-002	3.300000e+000	9.588622e-001
1.540160000000000e-002	3.300000e+000	1.059024e+000
1.540224000000000e-002	3.300000e+000	1.240038e+000
1.540324000000000e-002	3.300000e+000	1.485207e+000
1.540424000000000e-002	3.300000e+000	1.690269e+000
1.540524000000000e-002	3.300000e+000	1.858173e+000
1.540624000000001e-002	3.300000e+000	1.995651e+000
1.540724000000001e-002	3.300000e+000	2.108217e+000
1.540824000000001e-002	3.300000e+000	2.200386e+000
1.540924000000001e-002	3.300000e+000	2.275853e+000
1.541024000000001e-002	3.300000e+000	2.337645e+000
1.541124000000001e-002	3.300000e+000	2.388239e+000
1.541224000000001e-002	3.300000e+000	2.429666e+000
1.541324000000001e-002	3.300000e+000	2.463586e+000
1.541424000000001e-002	3.300000e+000	2.491359e+000
1.541524000000001e-002	3.300000e+000	2.514100e+000
1.541624000000002e-002	3.300000e+000	2.532720e+000
1.541724000000002e-002	3.300000e+000	2.547966e+000
1.541824000000002e-002	3.300000e+000	2.560449e+000
1.541924000000002e-002	3.300000e+000	2.570670e+000
1.542024000000002e-002	3.300000e+000	2.579039e+000
1.542124000000002e-002	3.300000e+000	2.585891e+000
1.542224000000002e-002	3.300000e+000	2.591502e+000
1.542324000000002e-002	3.300000e+000	2.596097e+000
1.542424000000002e-002	3.300000e+000	2.599858e+000
1.542524000000002e-002	3.300000e+000	2.602938e+000
1.542624000000003e-002	3.300000e+000	2.605460e+000
1.542724000000003e-002	3.300000e+000	2.607525e+000
1.542824000000003e-002	3.300000e+000	2.609215e+000
1.542924000000003e-002	3.300000e+000	2.610600e+000
1.543024000000003e-002	3.300000e+000	2.611733e+000
1.543124000000003e-002	3.300000e+000	2.612661e+000
1.543224000000003e-002	3.300000e+000	2.613421e+000
1.543324000000003e-002	3.300000e+000	2.614043e+000
1.543424000000003e-002	3.300000e+000	2.614553e+000
1.543524000000003e-002	3.300000e+000	2.614970e+000
1.543624000000004e-002	3.300000e+000	2.615312e+000
1.543724000000004e-002	3.300000e+000	2.615592e+000
